name,gt,gpt4v
EP02_01f-59.jpg,happiness,
EP03_02-139.jpg,others,
EP04_02-54.jpg,others,
EP04_03-41.jpg,others,
EP04_04-49.jpg,others,
EP19_01-49.jpg,others,
EP19_03f-96.jpg,others,
EP19_05f-416.jpg,disgust,
EP19_06f-71.jpg,disgust,
EP01_11f-91.jpg,repression,
EP02_04f-79.jpg,repression,
EP03_02f-81.jpg,repression,
EP06_01f-121.jpg,repression,
EP06_02f-64.jpg,repression,
EP08_04-69.jpg,others,
EP09_01-56.jpg,happiness,
EP09_06f-49.jpg,others,
EP09_10-36.jpg,others,
EP11_01-69.jpg,surprise,
EP13_04-51.jpg,surprise,
EP14_01-114.jpg,surprise,
EP15_04-66.jpg,others,
EP01_2-69.jpg,surprise,
EP07_03-46.jpg,others,
EP07_04-81.jpg,disgust,
EP08_1-44.jpg,others,
EP09_03-76.jpg,disgust,
EP18_06-81.jpg,disgust,
EP19_08-121.jpg,disgust,
EP12_02f-387.jpg,disgust,
EP13_02f-81.jpg,others,
EP13_06f-108.jpg,disgust,
EP19_01f-209.jpg,others,
EP02_07-66.jpg,surprise,
EP03_01-81.jpg,happiness,
EP03_06-66.jpg,surprise,
EP03_07-64.jpg,others,
EP04_05-44.jpg,surprise,
EP04_06-49.jpg,surprise,
EP05_03-71.jpg,others,
EP05_09-94.jpg,others,
EP06_10-116.jpg,others,
EP07_01-66.jpg,others,
EP08_05-39.jpg,others,
EP09_05f-69.jpg,disgust,
EP12_03f-36.jpg,surprise,
EP12_06-76.jpg,others,
EP13_04f-69.jpg,others,
EP13_06-46.jpg,others,
EP16_03f-81.jpg,others,
EP16_04f-181.jpg,others,
EP19_03-29.jpg,others,
EP01_01-111.jpg,happiness,
EP02_31-131.jpg,surprise,
EP10_08-139.jpg,others,
EP15_02-79.jpg,surprise,
EP16_05-114.jpg,disgust,
EP01_01-109.jpg,disgust,
EP03_04-49.jpg,others,
EP06_01-49.jpg,others,
EP06_02_01-66.jpg,disgust,
EP06_02_02-81.jpg,disgust,
EP08_02-174.jpg,disgust,
EP15_01-64.jpg,disgust,
EP18_01-24.jpg,others,
EP18_03-54.jpg,others,
EP12_07f-74.jpg,others,
EP12_08f-106.jpg,others,
EP13_01f-86.jpg,repression,
EP02_01f-74.jpg,happiness,
EP05_02-119.jpg,others,
EP05_03-116.jpg,others,
EP05_05-84.jpg,happiness,
EP06_01f-144.jpg,repression,
EP06_02f-101.jpg,happiness,
EP09_04-71.jpg,repression,
EP09_05-81.jpg,repression,
EP09f-64.jpg,happiness,
EP13_01-74.jpg,repression,
EP15_05-91.jpg,happiness,
EP17_08-41.jpg,repression,
EP18_03-39.jpg,others,
EP06_01f-54.jpg,others,
EP08_01f-114.jpg,others,
EP10_01f-136.jpg,others,
EP11_01-64.jpg,others,
EP11_01f-64.jpg,others,
EP12_02f-54.jpg,others,
EP12_03f-81.jpg,others,
EP12_04-101.jpg,others,
EP13_02f-109.jpg,others,
EP13_03f-46.jpg,others,
EP16_02f-64.jpg,others,
EP18_01f-44.jpg,others,
EP19_04f-84.jpg,others,
EP02_06f-96.jpg,others,
EP08_01f-121.jpg,disgust,
EP12_03f-141.jpg,others,
EP13_02f-111.jpg,disgust,
EP13_03f-49.jpg,disgust,
EP13_05f-61.jpg,disgust,
EP15_01f-89.jpg,others,
EP15_04f-76.jpg,others,
EP18_03f-106.jpg,others,
EP19_03f-94.jpg,others,
EP01_02-99.jpg,disgust,
EP02_05-61.jpg,surprise,
EP03_02-59.jpg,others,
EP03_04-129.jpg,happiness,
EP04_16-56.jpg,disgust,
EP06_06-76.jpg,surprise,
EP08_01-81.jpg,surprise,
EP08_03-114.jpg,surprise,
EP08_07-134.jpg,happiness,
EP09_02-59.jpg,disgust,
EP09_06-111.jpg,disgust,
EP16_02-189.jpg,disgust,
EP01_02-101.jpg,others,
EP02_02-34.jpg,others,
EP02_03-59.jpg,others,
EP03_01-86.jpg,happiness,
EP09_10-76.jpg,happiness,
EP12_01-41.jpg,others,
EP04_04f-44.jpg,others,
EP09_03-29.jpg,happiness,
EP09_06-59.jpg,happiness,
EP03_02-49.jpg,happiness,
EP04_02-46.jpg,surprise,
EP08_02-54.jpg,disgust,
EP01_05-106.jpg,happiness,
EP01_08-94.jpg,repression,
EP01_09f-76.jpg,others,
EP04_02f-269.jpg,happiness,
EP01_06-86.jpg,happiness,
EP01_13-134.jpg,surprise,
EP01_15-101.jpg,happiness,
EP02_01-119.jpg,disgust,
EP02_03-109.jpg,disgust,
EP02_11-181.jpg,disgust,
EP02_18f-134.jpg,repression,
EP03_09-132.jpg,happiness,
EP05_02-91.jpg,happiness,
EP05_03-56.jpg,happiness,
EP05_03f-59.jpg,repression,
EP05_04-39.jpg,repression,
EP05_09-144.jpg,repression,
EP05_10-129.jpg,repression,
EP06_04-91.jpg,disgust,
EP06_07-225.jpg,happiness,
EP06_08-194.jpg,repression,
EP07_01-71.jpg,disgust,
EP08_02-66.jpg,disgust,
EP08_03-69.jpg,others,
EP10_06-121.jpg,repression,
EP11_01-31.jpg,disgust,
EP11_02-81.jpg,disgust,
EP12_03-156.jpg,repression,
EP13_01-164.jpg,others,
EP13_03-79.jpg,disgust,
EP13_04-104.jpg,disgust,
EP13_06-109.jpg,disgust,
EP13_09-46.jpg,happiness,
EP15_04-131.jpg,repression,
EP15_05-49.jpg,others,
EP16_01f-29.jpg,disgust,
EP18_07-69.jpg,disgust,
EP08_01-139.jpg,others,
EP18_01-91.jpg,others,
EP19_01-121.jpg,others,
EP01_01f-189.jpg,happiness,
EP01_02f-61.jpg,happiness,
EP06_01f-174.jpg,surprise,
EP06_02f-264.jpg,others,
EP08_02-119.jpg,happiness,
EP11_01f-81.jpg,others,
EP11_04f-96.jpg,surprise,
EP13_01-104.jpg,disgust,
EP15_03f-81.jpg,others,
EP16_01-109.jpg,disgust,
EP16_02-79.jpg,disgust,
EP19_01-86.jpg,others,
EP19_02-129.jpg,surprise,
EP19_03-91.jpg,surprise,
EP01_03-101.jpg,disgust,
EP03_02-74.jpg,others,
EP06_03-49.jpg,disgust,
EP07_04-116.jpg,others,
EP10_02-166.jpg,others,
EP12_01-104.jpg,others,
EP13_02-109.jpg,others,
EP15_03f-129.jpg,others,
EP16_01-111.jpg,others,
EP16_04-106.jpg,others,
EP18_03-90.jpg,others,
EP01_07-21.jpg,others,
EP05_02-141.jpg,repression,
EP01_12-119.jpg,repression,
EP13_08-216.jpg,repression,
EP02_01-86.jpg,happiness,
EP03_14f-91.jpg,disgust,
EP04_03f-91.jpg,repression,
EP05_24f-141.jpg,repression,
EP05_25f-86.jpg,disgust,
EP07_01-64.jpg,others,
EP12_02f-84.jpg,disgust,
EP12_03-129.jpg,disgust,
EP13_03-56.jpg,others,
EP13_04-41.jpg,repression,
EP13_07f-64.jpg,others,
EP17_01-114.jpg,others,
EP01_08-69.jpg,disgust,
EP02_02f-94.jpg,disgust,
EP08_02-156.jpg,others,
EP10_01f-149.jpg,others,
EP10_02-121.jpg,others,
EP12_01-99.jpg,others,
EP18_03-76.jpg,surprise,
EP03_02-101.jpg,others,
EP09_02-101.jpg,disgust,
EP10_01-129.jpg,disgust,
EP10_10-91.jpg,surprise,
EP12_01-151.jpg,surprise,
EP18_04f-116.jpg,disgust,
EP03_10-149.jpg,happiness,
EP07_28-51.jpg,others,
EP07_37-119.jpg,others,
EP08_04-79.jpg,others,
EP09_04-56.jpg,disgust,
EP09_09-76.jpg,disgust,
EP13_01-29.jpg,others,
EP13_02-54.jpg,happiness,
EP13_11-59.jpg,disgust,
EP16_01-54.jpg,disgust,
EP18_44-36.jpg,disgust,
EP18_46-46.jpg,others,
EP18_47-49.jpg,disgust,
EP18_49-54.jpg,disgust,
EP18_50-99.jpg,disgust,
EP18_51-64.jpg,disgust,
