name,gt,gpt4v
test_0001.jpg,Sadness,
test_0002.jpg,Surprise,
test_0003.jpg,Happiness,
test_0004.jpg,Surprise,
test_0005.jpg,Sadness,
test_0006.jpg,Sadness,
test_0007.jpg,Disgust,
test_0008.jpg,Surprise,
test_0009.jpg,Happiness,
test_0010.jpg,Happiness,
test_0011.jpg,Disgust,
test_0012.jpg,Happiness,
test_0013.jpg,Happiness,
test_0014.jpg,Happiness,
test_0015.jpg,Surprise,
test_0016.jpg,Happiness,
test_0017.jpg,Anger,
test_0018.jpg,Disgust,
test_0019.jpg,Happiness,
test_0020.jpg,Happiness,
test_0021.jpg,Happiness,
test_0022.jpg,Sadness,
test_0023.jpg,Surprise,
test_0024.jpg,Sadness,
test_0025.jpg,Happiness,
test_0026.jpg,Happiness,
test_0027.jpg,Anger,
test_0028.jpg,Happiness,
test_0029.jpg,Happiness,
test_0030.jpg,Sadness,
test_0031.jpg,Sadness,
test_0032.jpg,Happiness,
test_0033.jpg,Happiness,
test_0034.jpg,Surprise,
test_0035.jpg,Surprise,
test_0036.jpg,Sadness,
test_0037.jpg,Anger,
test_0038.jpg,Happiness,
test_0039.jpg,Sadness,
test_0040.jpg,Happiness,
test_0041.jpg,Happiness,
test_0042.jpg,Anger,
test_0043.jpg,Surprise,
test_0044.jpg,Happiness,
test_0045.jpg,Sadness,
test_0046.jpg,Happiness,
test_0047.jpg,Happiness,
test_0048.jpg,Happiness,
test_0049.jpg,Sadness,
test_0050.jpg,Happiness,
test_0051.jpg,Happiness,
test_0052.jpg,Happiness,
test_0053.jpg,Happiness,
test_0054.jpg,Happiness,
test_0055.jpg,Happiness,
test_0056.jpg,Happiness,
test_0057.jpg,Anger,
test_0058.jpg,Happiness,
test_0059.jpg,Surprise,
test_0060.jpg,Happiness,
test_0061.jpg,Happiness,
test_0062.jpg,Sadness,
test_0063.jpg,Happiness,
test_0064.jpg,Happiness,
test_0065.jpg,Happiness,
test_0066.jpg,Happiness,
test_0067.jpg,Happiness,
test_0068.jpg,Happiness,
test_0069.jpg,Sadness,
test_0070.jpg,Sadness,
test_0071.jpg,Happiness,
test_0072.jpg,Happiness,
test_0073.jpg,Surprise,
test_0074.jpg,Happiness,
test_0075.jpg,Happiness,
test_0076.jpg,Sadness,
test_0077.jpg,Happiness,
test_0078.jpg,Happiness,
test_0079.jpg,Happiness,
test_0080.jpg,Sadness,
test_0081.jpg,Disgust,
test_0082.jpg,Happiness,
test_0083.jpg,Happiness,
test_0084.jpg,Surprise,
test_0085.jpg,Sadness,
test_0086.jpg,Surprise,
test_0087.jpg,Happiness,
