name,gt,gpt4v
006006_1_2-05588.jpg,Anger,
006006_1_3-03948.jpg,Anger,
006006_1_4-02368.jpg,Anger,
006006_1_5-05388.jpg,Anger,
006006_1_6-07197.jpg,Anger,
006_0217.jpg,Anger,
006_1829.jpg,Surprise,
006_2190.jpg,Anger,
006_5282.jpg,Surprise,
007_5943.jpg,Other,
007_2797.jpg,Surprise,
007_5475.jpg,Other,
007_0511.jpg,Happiness,
007_1326.jpg,Happiness,
007_2592.jpg,Happiness,
007_0673.jpg,Happiness,
007_7056.jpg,Surprise,
007_0585.jpg,Happiness,
009_1891.jpg,Anger,
009_2010.jpg,Anger,
009_3370.jpg,Surprise,
010_0206.jpg,Anger,
010_1239.jpg,Anger,
010_3548.jpg,Anger,
010_6730.jpg,Anger,
011011_1_4-03131.jpg,Anger,
011_3402.jpg,Happiness,
011_2395.jpg,Anger,
011_2891.jpg,Happiness,
011_3007.jpg,Happiness,
011_3253.jpg,Happiness,
011_6771.jpg,Anger,
011_4194.jpg,Anger,
011_2791.jpg,Anger,
011_3014.jpg,Contempt,
011_1071.jpg,Contempt,
011_4585.jpg,Happiness,
011_2571.jpg,Happiness,
011_2649.jpg,Happiness,
011_3630.jpg,Contempt,
012_7889.jpg,Surprise,
013013_1_10-03824.jpg,Anger,
013013_1_11-04544.jpg,Anger,
013013_1_12-00739.jpg,Anger,
013013_1_8-00867.jpg,Anger,
013013_1_9-05680.jpg,Anger,
013_2135.jpg,Anger,
014014_1_5-01213.jpg,Other,
014_4645.jpg,Surprise,
014_3925.jpg,Happiness,
014_2646.jpg,Happiness,
014_1457.jpg,Happiness,
014_0498.jpg,Contempt,
014_1334.jpg,Happiness,
014_1221.jpg,Happiness,
014_0171.jpg,Happiness,
014_3560.jpg,Happiness,
015_6615.jpg,Contempt,
015_6073.jpg,Surprise,
016016_7_1-02299.jpg,Anger,
016016_7_2-03854.jpg,Surprise,
016016_7_3-04421.jpg,Anger,
016016_7_5-06155.jpg,Surprise,
016016_7_8-12324.jpg,Happiness,
017_0337.jpg,Contempt,
017_0116.jpg,Surprise,
017_1489.jpg,Other,
017_0199.jpg,Contempt,
017_1143.jpg,Anger,
017_0960.jpg,Other,
018018_1_4-10570.jpg,Other,
018018_7_1-10156.jpg,Surprise,
019_0908.jpg,Other,
019_4517.jpg,Happiness,
019_5268.jpg,Other,
020020_1_1-02823.jpg,Other,
020020_1_2-02746.jpg,Other,
020020_1_3-07275.jpg,Other,
020020_1_4-08131.jpg,Other,
020_3469.jpg,Contempt,
020_1516.jpg,Happiness,
020_8551.jpg,Anger,
020_9140.jpg,Happiness,
020_0181.jpg,Other,
021_5621.jpg,Anger,
021_2882.jpg,Anger,
022_0438.jpg,Anger,
022_0421.jpg,Anger,
022_3683.jpg,Happiness,
022_0505.jpg,Anger,
022_0357.jpg,Happiness,
023023_1_1-05037.jpg,Anger,
025_4371.jpg,Other,
025_2130.jpg,Other,
025_2873.jpg,Other,
025_2851.jpg,Other,
026026_1_1-00323.jpg,Anger,
026026_1_2-00146.jpg,Other,
026_2918.jpg,Anger,
026_2978.jpg,Anger,
026_2642.jpg,Anger,
026_4038.jpg,Other,
026_1736.jpg,Anger,
026_3608.jpg,Anger,
026_5089.jpg,Contempt,
026_3882.jpg,Contempt,
026_2871.jpg,Other,
026_5603.jpg,Other,
028_0424.jpg,Surprise,
028_1367.jpg,Surprise,
030030_1_1-02422.jpg,Anger,
030030_1_2-06392.jpg,Anger,
030_1960.jpg,Anger,
031_3852.jpg,Anger,
032_4930.jpg,Anger,
032_5127.jpg,Anger,
032_3464.jpg,Other,
032_3328.jpg,Other,
032_0436.jpg,Anger,
033033_1_3-05988.jpg,Happiness,
033033_1_5-06926.jpg,Anger,
033_0749.jpg,Anger,
033_2149.jpg,Anger,
034_3159.jpg,Anger,
034034_7_2-01612.jpg,Anger,
034034_7_3-03672.jpg,Anger,
035035_1_1-09667.jpg,Anger,
035_0245.jpg,Anger,
035_1534.jpg,Anger,
035_0427.jpg,Other,
035035_7_1-07819.jpg,Surprise,
035035_7_2-00855.jpg,Contempt,
037_3342.jpg,Other,
037_3214.jpg,Anger,
037_1529.jpg,Other,
