name,gt,gpt4v
abstract_0001.jpg,Content,
abstract_0002.jpg,Content,
abstract_0004.jpg,Sad,
abstract_0005.jpg,Content,
abstract_0006.jpg,Content,
abstract_0007.jpg,Sad,
abstract_0008.jpg,Sad,
abstract_0009.jpg,Content,
abstract_0010.jpg,Content,
abstract_0011.jpg,Sad,
abstract_0012.jpg,Excitement,
abstract_0013.jpg,Excitement,
abstract_0014.jpg,Content,
abstract_0015.jpg,Content,
abstract_0016.jpg,Fear,
abstract_0019.jpg,Disgust,
abstract_0020.jpg,Amusement,
abstract_0021.jpg,Excitement,
abstract_0023.jpg,Sad,
abstract_0025.jpg,Fear,
abstract_0026.jpg,Excitement,
abstract_0027.jpg,Fear,
abstract_0028.jpg,Fear,
abstract_0029.jpg,Amusement,
abstract_0030.jpg,Content,
abstract_0031.jpg,Excitement,
abstract_0032.jpg,Awe,
abstract_0033.jpg,Content,
abstract_0034.jpg,Amusement,
abstract_0035.jpg,Content,
abstract_0036.jpg,Disgust,
abstract_0037.jpg,Amusement,
abstract_0038.jpg,Content,
abstract_0039.jpg,Amusement,
abstract_0041.jpg,Excitement,
abstract_0042.jpg,Fear,
abstract_0043.jpg,Fear,
abstract_0044.jpg,Excitement,
abstract_0045.jpg,Excitement,
abstract_0046.jpg,Disgust,
abstract_0047.jpg,Amusement,
abstract_0049.jpg,Content,
abstract_0050.jpg,Excitement,
abstract_0052.jpg,Fear,
abstract_0053.jpg,Excitement,
abstract_0055.jpg,Fear,
abstract_0056.jpg,Content,
abstract_0057.jpg,Fear,
abstract_0058.jpg,Fear,
abstract_0060.jpg,Fear,
abstract_0061.jpg,Content,
abstract_0062.jpg,Fear,
abstract_0063.jpg,Awe,
abstract_0064.jpg,Excitement,
abstract_0065.jpg,Disgust,
abstract_0066.jpg,Excitement,
abstract_0068.jpg,Disgust,
abstract_0069.jpg,Fear,
abstract_0070.jpg,Content,
abstract_0073.jpg,Sad,
abstract_0075.jpg,Content,
abstract_0077.jpg,Awe,
abstract_0078.jpg,Content,
abstract_0079.jpg,Amusement,
abstract_0080.jpg,Awe,
abstract_0081.jpg,Anger,
abstract_0084.jpg,Awe,
abstract_0085.jpg,Disgust,
abstract_0086.jpg,Content,
abstract_0087.jpg,Amusement,
abstract_0088.jpg,Awe,
abstract_0090.jpg,Fear,
abstract_0091.jpg,Awe,
abstract_0092.jpg,Amusement,
abstract_0094.jpg,Disgust,
abstract_0095.jpg,Content,
abstract_0097.jpg,Sad,
abstract_0098.jpg,Excitement,
abstract_0099.jpg,Amusement,
abstract_0100.jpg,Awe,
abstract_0101.jpg,Sad,
abstract_0102.jpg,Content,
abstract_0104.jpg,Excitement,
abstract_0105.jpg,Content,
abstract_0106.jpg,Content,
abstract_0107.jpg,Sad,
abstract_0108.jpg,Excitement,
abstract_0109.jpg,Excitement,
